,new_machine,cost,revenue
6526,0,3.9,35.2
6527,1,3.36,26.36
6528,0,0.46,0.99
6529,1,1.03,6.65
6530,0,2.29,18.48
6531,0,5.04,46.27
6532,1,1.6,12.34
6533,0,10.24,99.28
6534,1,3.79,30.13
6535,0,1.13,8.68
6536,0,2.47,23.1
6537,0,1.41,9.18
6538,1,7.84,69.07
6539,0,0.15,0.0
6540,0,0.78,4.79
6541,1,1.11,1.89
6542,0,4.91,45.55
6543,1,1.51,3.27
6544,0,4.07,37.28
6545,1,3.39,22.02
6546,0,5.32,49.3
6547,0,15.86,155.01
6548,0,0.5,0.0
6549,1,0.57,0.0
6550,1,3.56,29.12
6551,0,0.11,0.0
6552,1,5.21,48.23
6553,1,1.62,9.14
6554,0,1.53,9.07
6555,1,2.64,22.13
6556,1,1.37,8.48
6557,0,1.07,9.3
6558,1,1.11,3.9
6559,0,3.81,33.16
6560,1,4.64,41.13
6561,1,3.19,25.41
6562,1,1.78,6.82
6563,1,4.46,33.68
6564,0,0.52,2.78
6565,1,6.33,58.28
6566,1,2.32,15.61
6567,1,2.75,18.79
6568,1,1.67,3.1
6569,0,2.87,22.07
6570,1,13.36,124.11
6571,0,2.67,25.93
6572,0,3.17,27.18
6573,0,1.02,5.17
6574,0,1.18,7.86
6575,0,0.66,2.99
6576,1,2.87,19.98
6577,0,0.48,2.14
6578,1,3.48,26.4
6579,0,1.88,14.39
6580,1,3.88,29.31
6581,0,0.22,0.0
6582,1,6.51,59.41
6583,1,1.44,10.27
6584,0,0.7,2.23
6585,1,2.81,17.93
6586,0,7.97,77.1
6587,0,3.56,31.68
6588,1,1.44,8.76
6589,0,1.09,8.54
6590,0,3.25,29.09
6591,1,1.25,2.87
6592,0,1.36,9.56
6593,0,1.95,16.12
6594,1,4.84,38.72
6595,1,1.74,8.96
6596,0,4.71,43.24
6597,1,4.88,41.35
6598,1,0.49,0.0
6599,0,0.63,1.34
6600,0,3.18,26.36
6601,0,2.06,17.34
6602,0,0.08,0.0
6603,1,1.42,9.38
6604,0,2.95,25.8
6605,1,15.36,143.05
6606,1,1.42,4.99
6607,0,0.5,0.54
6608,1,1.77,11.53
6609,1,3.18,21.29
6610,1,4.11,30.34
6611,0,1.34,9.15
6612,1,1.13,5.39
6613,0,0.02,0.0
6614,0,0.61,1.9
6615,1,0.83,0.02
6616,0,0.83,3.73
6617,1,1.26,7.4
6618,1,1.2,0.3
6619,0,1.56,13.19
6620,0,0.55,0.43
6621,0,2.61,23.08
6622,0,1.42,11.18
6623,0,3.06,27.4
6624,0,4.49,41.39
6625,0,0.27,0.0
6626,0,1.45,9.46
6627,1,12.09,111.9
6628,1,0.17,0.0
6629,1,1.86,14.66
6630,0,1.9,14.71
6631,0,5.21,46.6
6632,0,1.03,4.23
6633,1,4.6,42.21
6634,1,0.15,0.0
6635,1,2.79,16.9
6636,0,1.15,7.48
6637,0,4.95,44.34
6638,1,2.21,12.8
6639,0,0.22,0.0
6640,0,3.7,33.63
6641,0,0.04,0.0
6642,1,2.0,10.45
6643,1,2.39,17.54
6644,1,4.46,36.94
6645,0,1.13,9.95
6646,1,0.49,0.61
6647,0,5.23,48.76
6648,0,0.03,0.0
6649,0,6.19,56.51
6650,1,0.99,1.12
6651,1,0.78,0.0
6652,1,1.4,3.06
6653,0,0.48,1.36
6654,0,4.75,44.59
6655,0,5.0,45.94
6656,1,1.26,5.54
6657,1,1.08,0.7
6658,1,2.99,22.79
6659,1,3.85,34.01
6660,1,3.13,21.5
6661,1,0.48,0.0
6662,1,5.03,41.27
6663,1,4.2,33.75
6664,0,3.79,33.93
6665,0,0.7,4.96
6666,0,0.22,0.0
6667,0,17.73,173.5
6668,0,1.95,14.83
6669,0,3.89,32.88
6670,0,0.3,1.17
6671,1,2.53,17.66
6672,1,2.47,18.39
6673,0,0.39,0.0
6674,0,1.3,9.28
6675,0,6.66,60.36
6676,1,4.18,33.99
6677,1,4.33,35.55
6678,1,6.38,60.1
6679,1,1.45,8.37
6680,1,4.76,42.55
6681,1,0.5,0.0
6682,0,2.59,20.68
6683,0,2.29,17.82
6684,0,1.69,13.39
6685,0,0.7,3.39
6686,1,1.99,13.95
6687,1,5.94,52.38
6688,0,3.94,33.37
6689,0,1.74,13.5
6690,1,10.43,99.25
6691,0,4.62,40.61
6692,1,0.72,0.0
6693,1,5.08,40.2
6694,1,4.16,34.14
6695,0,0.15,0.0
6696,1,8.77,77.18
6697,0,1.89,15.63
6698,0,0.82,6.66
6699,0,1.78,13.81
6700,0,5.38,48.32
6701,0,0.87,5.87
6702,1,7.51,69.16
6703,0,0.2,0.0
6704,1,0.53,0.0
6705,1,3.32,24.04
6706,1,2.23,16.54
6707,1,3.47,30.83
6708,1,0.26,0.0
6709,0,0.9,3.81
6710,0,3.64,32.92
6711,1,2.02,9.33
6712,1,2.0,8.11
6713,1,5.77,49.8
6714,1,5.09,44.01
6715,1,4.54,37.21
6716,0,2.96,26.59
6717,1,9.86,89.48
6718,1,0.69,0.0
6719,0,0.5,2.26
6720,1,2.05,15.55
6721,1,1.17,5.9
6722,0,1.04,6.54
6723,0,11.78,112.26
6724,0,0.14,0.0
6725,0,0.08,0.0
6726,1,9.01,79.98
6727,1,0.74,2.46
6728,0,0.13,0.0
6729,1,2.5,15.05
6730,0,6.41,58.58
6731,1,1.39,8.77
6732,0,8.08,77.12
6733,0,6.01,56.59
6734,0,0.99,5.13
6735,0,1.72,13.04
6736,1,8.68,74.0
6737,0,0.39,0.21
6738,0,0.19,0.0
6739,0,0.63,1.47
6740,0,0.77,3.72
6741,0,0.59,3.34
6742,0,0.1,0.0
6743,1,4.54,37.0
6744,0,0.53,2.62
6745,1,2.52,14.09
6746,0,0.38,0.0
6747,0,1.36,8.06
6748,0,1.52,11.23
6749,1,8.02,69.73
6750,0,3.67,31.83
6751,1,7.94,68.42
6752,0,2.01,16.27
6753,0,0.56,0.98
6754,1,2.25,11.16
6755,0,2.7,23.04
6756,0,2.34,17.62
6757,1,6.89,64.5
6758,1,2.78,21.67
6759,1,1.18,5.4
6760,0,9.15,86.82
6761,0,0.57,2.91
6762,0,1.94,14.61
6763,1,7.04,63.14
6764,1,3.85,31.96
6765,1,2.84,20.2
6766,1,3.64,30.39
6767,0,1.73,12.03
6768,0,1.52,11.81
6769,1,3.15,26.99
6770,1,4.93,39.15
6771,1,8.67,79.6
6772,0,5.43,50.25
6773,1,10.45,93.96
6774,0,0.37,2.43
6775,1,13.93,133.78
6776,1,1.14,3.19
6777,0,0.25,0.0
6778,1,3.61,28.88
6779,0,3.36,30.98
6780,1,11.85,107.94
6781,0,4.42,40.52
6782,1,1.7,10.76
6783,1,3.69,24.46
6784,1,3.33,25.1
6785,1,4.37,41.93
6786,1,2.81,20.02
6787,0,1.47,11.25
6788,1,3.94,29.91
6789,1,1.25,5.5
6790,0,1.29,8.46
6791,1,1.13,0.44
6792,0,5.08,47.03
6793,0,0.22,0.0
6794,0,1.06,6.58
6795,0,7.8,73.87
6796,0,2.46,20.83
6797,1,1.67,5.87
6798,0,14.84,143.5
6799,1,7.06,61.31
6800,0,0.21,0.0
6801,1,0.82,2.53
6802,0,3.08,27.44
6803,0,0.66,1.48
6804,0,2.31,21.66
6805,0,0.54,0.68
6806,0,3.35,29.7
6807,1,2.33,18.41
6808,1,10.68,99.65
6809,1,0.95,0.0
6810,1,2.44,19.38
6811,0,1.12,7.8
6812,0,2.85,25.59
6813,1,0.83,3.93
6814,1,8.62,74.96
6815,1,2.59,16.99
6816,1,2.37,15.68
6817,1,4.7,40.65
6818,1,7.23,68.45
6819,1,2.41,14.77
6820,1,4.85,41.72
6821,1,0.63,0.0
6822,1,1.48,6.58
6823,0,3.54,30.75
6824,1,8.52,76.33
6825,0,0.37,0.48
6826,0,0.43,0.0
6827,0,11.09,106.96
6828,1,1.19,0.0
6829,1,0.4,0.0
6830,0,2.28,19.14
6831,1,0.82,5.21
6832,1,1.91,8.7
6833,1,2.93,25.61
6834,1,2.17,10.12
6835,0,16.32,160.43
6836,0,0.78,3.03
6837,0,6.01,53.71
6838,1,6.39,57.53
6839,0,1.73,15.59
6840,0,17.78,173.38
6841,0,1.0,9.11
6842,0,0.29,0.0
6843,0,2.51,20.57
6844,1,0.64,0.0
6845,1,2.36,16.25
6846,0,5.44,50.69
6847,0,1.63,13.05
6848,0,0.68,3.14
6849,1,1.53,6.76
6850,0,7.35,67.19
6851,0,3.26,27.39
6852,1,1.43,2.28
6853,0,1.87,14.2
6854,1,3.08,26.37
6855,1,2.45,17.78
6856,1,4.87,42.7
6857,1,0.68,0.0
6858,1,1.27,5.29
6859,1,2.9,22.34
6860,0,2.32,20.82
6861,1,0.68,0.0
6862,0,0.58,1.86
6863,1,4.52,38.84
6864,0,2.3,17.05
6865,0,3.06,26.53
6866,0,5.09,46.48
6867,1,3.34,24.53
6868,0,1.13,7.38
6869,1,2.46,19.59
6870,0,0.42,0.85
6871,0,0.95,4.84
6872,1,3.81,28.75
6873,1,0.28,0.0
6874,0,0.0,0.0
6875,1,7.13,62.68
6876,0,10.0,96.5
6877,1,7.67,69.26
6878,0,0.73,3.05
6879,0,4.22,36.45
6880,1,2.28,14.23
6881,0,0.22,0.56
6882,0,4.75,42.63
6883,0,4.95,45.4
6884,0,3.84,34.9
6885,1,17.3,164.22
6886,0,14.53,141.13
6887,0,0.59,0.72
6888,1,5.62,46.03
6889,1,4.03,29.12
6890,0,3.89,35.83
6891,0,14.1,137.01
6892,0,5.44,50.93
6893,0,1.49,12.67
6894,1,9.02,79.81
6895,0,6.24,58.33
6896,1,4.11,35.68
6897,1,9.22,80.12
6898,1,1.97,14.31
6899,1,3.77,32.63
6900,1,0.83,0.0
6901,1,3.15,20.95
6902,1,3.92,34.83
6903,0,1.45,11.39
6904,1,6.88,56.75
6905,1,2.3,14.79
6906,1,1.96,7.47
6907,1,3.08,21.53
6908,1,7.8,67.54
6909,0,3.44,29.54
6910,1,9.76,87.08
6911,0,1.78,12.78
6912,1,3.86,29.92
6913,0,2.97,25.22
6914,0,0.82,3.38
6915,1,4.1,38.45
6916,1,0.89,0.16
6917,1,3.04,21.96
6918,1,1.19,3.6
6919,1,1.12,3.16
6920,0,11.71,112.95
6921,0,1.46,9.63
6922,0,2.2,19.63
6923,1,3.75,29.21
6924,0,2.07,17.71
6925,1,4.78,36.89
6926,0,0.08,0.0
6927,0,3.39,31.17
6928,0,1.18,8.74
6929,0,6.34,60.42
6930,0,0.46,1.29
6931,0,0.09,0.0
6932,0,0.19,0.0
6933,0,2.22,18.04
6934,1,0.89,3.51
6935,1,4.95,37.78
6936,1,0.9,0.49
6937,0,0.8,3.26
6938,1,5.57,47.49
6939,1,0.92,0.1
6940,0,4.65,41.15
6941,0,0.36,0.03
6942,0,5.55,50.53
6943,0,4.6,41.52
6944,1,1.25,4.49
6945,0,1.54,12.76
6946,0,1.84,14.24
6947,1,1.8,10.28
6948,0,0.71,3.75
6949,0,0.77,4.93
6950,0,3.52,30.52
6951,1,1.45,2.37
6952,0,0.99,3.99
6953,1,0.61,0.0
6954,1,1.73,6.57
6955,0,0.12,0.0
6956,0,3.6,30.63
6957,0,1.55,10.77
6958,0,1.42,10.19
6959,1,2.45,17.27
6960,0,0.91,5.47
6961,1,1.44,10.7
6962,1,3.07,27.0
6963,1,1.36,6.55
6964,1,2.56,15.89
6965,1,2.6,21.46
6966,1,0.53,0.0
6967,1,1.35,7.63
6968,0,2.41,20.83
6969,1,2.06,12.07
6970,0,3.78,34.08
6971,1,0.84,4.28
6972,1,2.43,16.92
6973,1,5.22,47.18
6974,1,0.79,0.85
6975,1,7.39,63.61
6976,0,1.78,14.14
6977,0,1.96,15.48
6978,1,3.57,29.35
6979,1,2.49,21.22
6980,0,5.2,49.07
6981,1,0.93,3.56
6982,1,0.84,1.59
6983,1,1.52,6.43
6984,0,18.38,180.39
6985,0,0.31,0.84
6986,1,2.28,19.61
6987,0,4.45,40.34
6988,0,5.36,49.64
6989,1,10.41,92.1
6990,0,16.0,154.8
6991,0,2.41,17.88
6992,1,1.44,6.31
6993,1,2.34,17.74
6994,1,4.88,38.85
6995,0,1.94,15.85
6996,0,0.95,5.1
6997,1,5.32,48.68
6998,0,5.3,48.43
6999,1,2.94,21.19
7000,0,2.76,23.37
7001,1,2.59,18.09
7002,1,5.11,45.09
7003,0,6.54,60.48
7004,1,0.56,0.0
7005,0,10.91,104.01
7006,0,1.27,8.69
7007,1,2.15,11.74
7008,0,1.38,10.72
7009,1,5.73,54.01
7010,1,4.69,37.67
7011,1,1.35,3.62
7012,0,1.57,11.49
7013,1,0.69,0.0
7014,0,4.88,43.6
7015,1,1.28,5.49
7016,1,0.49,0.0
7017,1,3.55,31.15
7018,1,0.8,1.94
7019,0,2.39,20.57
7020,0,0.53,2.18
7021,0,4.68,43.3
7022,0,12.05,115.9
7023,0,0.34,0.29
7024,0,5.52,51.99
7025,1,2.05,16.29
7026,0,0.16,0.0
7027,1,2.57,19.53
7028,1,2.78,17.55
7029,0,6.66,60.96
7030,1,1.34,7.44
7031,1,5.05,39.29
7032,0,0.43,0.0
7033,0,1.48,10.99
7034,1,3.07,21.52
7035,0,0.6,2.74
7036,1,0.7,1.33
7037,1,1.73,7.49
7038,0,4.07,36.6
7039,0,8.62,81.81
7040,0,0.41,0.0
7041,0,2.38,20.16
7042,1,1.02,0.98
7043,1,0.19,0.0
7044,0,0.12,0.0
7045,0,1.68,13.23
7046,0,1.66,12.94
7047,1,3.59,29.37
7048,1,2.16,11.77
7049,0,0.78,3.67
7050,1,0.35,0.0
7051,0,2.54,21.99
7052,0,0.74,3.43
7053,0,1.42,10.46
7054,1,0.71,0.0
7055,1,0.98,4.36
7056,1,3.21,28.08
7057,1,1.28,0.0
7058,0,3.25,29.13
7059,0,5.91,54.57
7060,1,6.15,57.45
7061,1,1.47,3.81
7062,0,1.89,15.16
7063,1,7.07,66.14
7064,1,4.19,36.15
7065,1,6.69,57.43
7066,0,1.47,9.56
7067,0,2.07,15.91
7068,1,6.88,65.07
7069,0,1.68,12.62
7070,0,3.33,27.56
7071,1,2.3,14.08
7072,1,4.62,34.21
7073,0,2.85,25.03
7074,0,1.75,11.99
7075,0,2.39,20.88
7076,0,2.74,22.48
7077,1,6.57,58.91
7078,0,3.39,30.28
7079,1,4.26,35.21
7080,1,11.32,104.77
7081,0,0.21,0.0
7082,0,0.62,0.13
7083,1,1.65,7.47
7084,1,8.87,85.84
7085,1,1.02,4.68
7086,0,2.5,19.61
7087,1,1.27,2.37
7088,0,0.95,5.61
7089,1,1.33,5.61
7090,0,3.7,32.71
7091,0,0.35,0.22
7092,1,4.68,38.96
7093,0,1.09,7.1
7094,1,4.51,36.55
7095,1,1.63,9.74
7096,1,2.39,15.78
7097,1,1.37,3.54
7098,0,0.34,0.0
7099,1,2.87,20.94
7100,1,3.76,27.3
7101,0,0.29,0.37
7102,1,1.1,0.45
7103,0,0.1,0.0
7104,1,1.09,1.14
7105,0,0.76,4.27
7106,1,4.02,31.38
7107,1,1.11,0.0
7108,0,3.49,29.77
7109,0,1.56,11.44
7110,0,0.46,1.1
7111,1,12.18,116.52
7112,0,2.11,17.48
7113,1,1.91,7.83
7114,0,0.17,0.0
7115,1,1.36,9.01
7116,1,3.4,25.67
7117,0,0.85,3.55
7118,1,2.65,21.39
7119,0,0.98,5.68
7120,0,0.14,0.0
7121,1,2.55,13.86
7122,1,1.92,10.32
7123,1,0.94,4.01
7124,1,2.85,20.81
7125,1,2.08,13.21
7126,1,9.88,87.93
7127,1,3.17,26.53
7128,0,1.33,7.98
7129,1,1.02,2.56
7130,1,3.46,28.83
7131,0,7.58,74.45
7132,0,2.96,25.52
7133,1,6.13,50.7
7134,0,3.46,29.91
7135,1,9.34,85.02
7136,1,2.02,13.41
7137,0,4.44,41.91
7138,1,2.75,17.01
7139,0,0.15,0.0
7140,1,0.99,0.0
7141,1,2.2,15.25
7142,0,3.24,28.47
7143,0,5.97,57.1
7144,1,0.44,0.0
7145,0,8.53,81.36
7146,0,6.48,61.84
7147,0,6.21,56.36
7148,0,3.09,26.95
7149,0,1.89,16.3
7150,1,5.84,47.06
7151,0,0.69,2.27
7152,0,1.04,6.12
7153,0,0.57,0.74
7154,1,19.47,182.02
7155,1,1.08,3.59
7156,0,3.62,32.63
7157,1,2.21,14.51
7158,0,0.1,0.0
7159,1,0.69,0.0
7160,1,8.41,75.33
7161,0,4.09,37.62
7162,0,2.37,19.57
7163,0,0.71,1.62
7164,1,0.67,0.0
7165,1,5.37,41.83
7166,1,1.86,7.72
7167,1,1.49,3.6
7168,0,0.57,0.56
7169,1,5.21,45.5
7170,1,3.18,25.22
7171,1,3.37,26.16
7172,0,7.79,74.24
7173,0,6.67,63.53
7174,1,3.98,31.86
7175,0,9.73,93.34
7176,0,0.78,4.55
7177,0,0.06,0.0
7178,0,7.64,73.7
7179,1,1.35,4.55
7180,0,10.85,105.21
7181,0,0.76,3.42
7182,0,0.98,5.07
7183,0,7.21,69.38
7184,0,5.02,47.37
7185,1,1.09,0.0
7186,1,3.32,22.95
7187,1,0.89,1.93
7188,0,0.22,0.0
7189,1,3.31,24.65
7190,0,0.24,0.0
7191,0,1.92,15.2
7192,1,3.59,25.31
7193,1,8.91,82.11
7194,0,7.63,71.74
7195,1,2.99,23.95
7196,1,2.6,19.55
7197,1,4.01,30.05
7198,1,8.71,77.82
7199,1,14.18,138.99
7200,0,0.1,0.0
7201,1,11.1,101.71
7202,1,5.19,46.45
7203,0,0.23,0.0
7204,1,5.41,45.74
7205,1,3.34,29.28
7206,1,7.74,67.63
7207,1,2.72,16.62
7208,0,2.1,14.57
7209,0,5.45,51.73
7210,0,1.98,16.04
7211,0,2.24,19.04
7212,0,0.84,5.11
7213,1,1.5,7.4
7214,0,1.02,5.66
7215,1,0.77,0.0
7216,0,2.62,22.5
7217,1,5.83,51.46
7218,0,4.41,39.5
7219,1,1.44,4.7
7220,1,2.88,23.15
7221,1,2.57,16.5
7222,1,5.12,47.73
7223,0,1.31,9.59
7224,1,0.11,0.0
7225,1,6.64,63.29
7226,1,4.28,31.1
7227,1,1.46,5.66
7228,0,0.69,4.7
7229,0,1.52,11.48
7230,0,1.94,15.89
7231,0,1.2,5.4
7232,0,2.17,17.69
7233,0,6.69,63.31
7234,0,2.98,23.0
7235,1,1.5,10.93
7236,1,6.07,55.74
7237,1,3.91,31.06
7238,1,2.71,22.92
7239,1,2.83,19.17
7240,0,0.28,0.0
7241,1,3.31,23.42
7242,1,2.07,12.95
7243,0,2.4,20.62
7244,0,0.4,0.0
7245,0,4.63,42.76
7246,1,2.53,16.56
7247,0,5.33,49.63
7248,1,1.35,3.51
7249,1,8.91,80.83
7250,1,2.99,22.42
7251,1,1.11,0.0
7252,0,1.13,7.37
7253,0,12.17,118.86
7254,0,2.85,21.61
7255,1,2.21,14.03
7256,0,7.42,70.78
7257,0,1.34,9.95
7258,0,4.12,36.75
7259,1,1.47,1.3
7260,1,4.16,34.75
7261,1,2.18,18.32
7262,1,2.33,13.54
7263,0,0.79,2.94
7264,1,13.71,128.35
7265,1,0.98,1.3
7266,0,0.68,3.46
7267,1,2.2,11.3
7268,1,1.27,1.5
7269,1,9.18,80.53
7270,1,7.52,66.95
7271,1,2.34,13.7
7272,1,2.46,16.58
7273,1,1.11,0.0
7274,0,5.49,50.11
7275,1,5.1,45.0
7276,0,1.5,12.1
7277,0,1.95,17.86
7278,1,3.67,29.47
7279,0,1.88,14.77
7280,1,1.12,5.71
7281,1,1.19,5.7
7282,1,2.65,19.89
7283,1,16.59,153.76
7284,0,2.02,16.33
7285,1,1.16,0.09
7286,1,9.0,80.84
7287,0,1.1,7.99
7288,0,0.12,0.0
7289,0,0.23,0.0
7290,1,0.59,2.18
7291,0,3.02,25.08
7292,1,1.52,11.35
7293,0,7.48,70.9
7294,0,4.73,42.35
7295,0,1.16,8.13
7296,1,12.99,125.45
7297,0,3.29,28.41
7298,1,0.29,0.0
7299,0,1.87,13.96
7300,1,8.14,71.07
7301,1,1.6,5.92
7302,1,8.15,75.22
7303,1,2.89,26.36
7304,1,3.45,23.6
7305,1,2.25,12.05
7306,0,9.43,90.26
7307,0,1.69,12.33
7308,1,3.56,28.41
7309,0,3.04,26.27
7310,0,3.09,27.68
7311,0,1.1,6.49
7312,0,6.0,57.03
7313,1,3.27,24.03
7314,1,1.93,11.39
7315,1,1.39,7.55
7316,0,0.36,0.0
7317,1,3.3,25.89
7318,0,4.58,41.29
7319,1,1.68,12.82
7320,1,7.72,70.69
7321,1,0.48,0.62
7322,0,2.01,15.03
7323,0,3.09,26.71
7324,1,3.04,22.35
7325,0,6.61,62.02
7326,0,3.46,30.11
7327,1,5.42,46.75
7328,0,3.26,26.5
7329,1,2.16,10.42
7330,1,1.87,7.47
7331,1,1.82,11.34
7332,1,2.53,13.64
7333,0,5.26,48.7
7334,1,4.68,35.42
7335,1,6.15,49.32
7336,0,7.78,72.4
7337,0,5.06,46.21
7338,1,10.02,96.19
7339,0,8.98,87.13
7340,1,1.55,7.6
7341,1,2.17,11.98
7342,0,2.57,21.84
7343,0,3.52,31.9
7344,1,2.02,14.51
7345,0,4.65,41.64
7346,1,3.36,26.79
7347,1,2.9,24.04
7348,1,1.01,2.33
7349,0,0.56,4.43
7350,0,1.13,8.38
7351,0,9.85,95.11
7352,1,0.74,0.0
7353,0,9.68,93.33
7354,0,1.95,16.21
7355,0,1.72,14.07
7356,1,6.56,54.28
7357,0,5.34,48.74
7358,0,0.43,1.84
7359,0,5.01,48.49
7360,0,2.14,18.27
7361,1,1.87,8.94
7362,0,0.34,0.0
7363,0,2.69,23.06
7364,0,4.55,41.46
7365,1,6.78,61.85
7366,1,11.42,104.58
7367,1,0.53,0.0
7368,1,2.02,12.2
7369,1,0.77,0.0
7370,1,3.23,29.05
7371,0,6.56,61.35
7372,1,4.43,30.77
7373,1,2.24,11.25
7374,0,4.28,42.64
7375,0,17.06,165.71
7376,0,0.0,0.0
7377,1,5.49,47.56
7378,0,1.18,9.03
7379,0,4.12,37.25
7380,1,1.12,5.66
7381,1,1.27,3.79
7382,0,4.98,44.95
7383,1,4.63,39.88
7384,1,5.32,47.3
7385,1,5.11,40.41
7386,0,0.3,0.0
7387,1,6.79,58.97
7388,1,2.4,10.41
7389,1,1.07,3.18
7390,0,2.51,21.48
7391,0,1.27,8.76
7392,0,3.71,32.21
7393,0,3.56,30.65
7394,0,5.69,53.79
7395,1,15.26,147.63
7396,0,4.82,44.53
7397,0,0.46,1.06
7398,1,4.93,42.74
7399,0,2.51,22.33
7400,1,2.98,21.91
7401,0,1.23,8.27
7402,0,0.53,1.39
7403,1,1.15,1.65
7404,1,0.63,0.0
7405,1,5.22,45.82
7406,0,4.09,37.08
7407,1,6.12,55.79
7408,0,3.65,31.62
7409,0,0.55,0.15
7410,1,4.34,35.81
7411,0,2.45,20.74
7412,1,0.96,1.69
7413,1,7.27,67.92
7414,0,6.98,66.98
7415,0,2.97,25.1
7416,1,2.36,14.85
7417,1,1.21,5.27
7418,0,0.31,0.48
7419,0,4.92,44.48
7420,1,11.1,100.11
7421,0,0.04,0.0
7422,0,1.96,15.09
7423,0,0.34,0.0
7424,0,1.63,12.94
7425,0,2.61,22.2
7426,1,1.68,13.76
7427,1,0.27,0.0
7428,0,13.23,128.2
7429,1,8.25,76.34
7430,0,4.44,40.56
7431,0,1.54,9.68
7432,1,4.14,34.36
7433,1,3.77,33.38
7434,1,1.38,8.31
7435,0,0.12,0.0
7436,1,3.69,26.76
7437,1,9.33,84.67
7438,0,4.13,36.47
7439,0,0.78,4.74
7440,1,2.45,19.46
7441,0,1.48,12.37
7442,0,2.37,20.91
7443,0,3.86,35.51
7444,1,2.56,16.87
7445,1,7.69,69.39
7446,0,3.53,29.73
7447,1,1.73,10.61
7448,1,3.78,26.41
7449,1,2.56,14.94
7450,1,4.8,43.44
7451,1,0.8,0.0
7452,0,2.64,21.27
7453,1,0.1,0.0
7454,1,11.68,112.27
7455,0,2.12,16.84
7456,0,0.98,4.5
7457,1,1.34,1.37
7458,1,2.07,8.59
7459,0,3.02,25.02
7460,0,10.82,104.36
7461,0,0.3,0.0
7462,0,0.71,3.11
7463,0,0.97,3.31
7464,0,4.36,42.9
7465,1,0.61,0.39
7466,0,6.74,65.39
7467,0,0.74,3.71
7468,0,3.8,35.65
7469,1,4.85,39.68
7470,1,7.02,65.18
7471,1,0.88,2.73
7472,0,3.85,35.46
7473,1,1.99,8.67
7474,0,1.47,11.23
7475,1,2.74,19.8
7476,0,0.42,0.75
7477,1,1.77,11.1
7478,0,8.46,80.21
7479,1,1.57,3.92
7480,0,1.14,8.9
7481,1,5.08,45.96
7482,0,0.86,5.26
7483,1,1.53,2.11
7484,1,1.31,3.53
7485,1,13.39,123.33
7486,0,1.6,12.42
7487,1,2.31,14.66
7488,0,4.24,39.43
7489,1,1.01,0.0
7490,0,0.56,1.12
7491,1,4.51,35.51
7492,0,1.16,5.88
7493,0,3.63,33.6
7494,1,0.21,0.0
7495,0,2.68,21.96
7496,0,2.36,18.5
7497,0,0.47,0.35
7498,0,0.38,0.29
7499,0,7.9,74.53
7500,0,2.11,16.36
7501,1,1.06,0.0
7502,1,1.04,0.34
7503,1,3.84,30.5
7504,0,1.94,15.42
7505,1,3.58,25.86
7506,0,1.84,13.25
7507,0,7.79,74.28
7508,1,6.17,49.76
7509,0,11.76,114.41
7510,0,8.4,81.22
7511,1,3.98,35.81
7512,0,0.16,0.0
7513,1,21.89,208.7
7514,0,1.92,13.71
7515,0,0.19,0.0
7516,0,14.28,138.16
7517,1,3.21,22.17
7518,0,1.84,15.44
7519,1,0.16,0.0
7520,1,1.95,12.43
7521,0,0.61,1.53
7522,1,4.76,36.94
7523,1,0.54,0.0
7524,1,2.48,18.18
7525,0,0.13,0.0
7526,0,3.76,35.5
7527,1,9.76,89.36
7528,1,0.48,0.0
7529,0,0.33,0.84
7530,1,2.92,18.99
7531,0,12.13,116.93
7532,1,2.52,13.77
7533,1,3.15,24.74
7534,0,4.3,39.05
7535,1,8.46,76.04
7536,0,0.58,2.67
7537,1,7.34,68.85
7538,0,2.95,26.03
7539,0,4.91,44.41
7540,0,1.05,7.68
7541,1,2.66,18.03
7542,1,0.93,3.58
7543,0,5.78,53.13
7544,0,0.69,3.69
7545,0,2.38,18.19
7546,0,1.62,12.88
7547,1,0.5,0.0
7548,1,1.85,13.16
7549,0,4.6,42.09
7550,0,2.26,19.75
7551,0,1.09,7.54
7552,1,2.42,14.93
7553,0,4.47,39.37
7554,0,3.31,28.5
7555,0,0.35,0.39
7556,1,3.21,20.98
7557,1,1.03,2.56
7558,0,11.51,112.37
7559,1,4.18,35.69
7560,0,0.25,0.0
7561,0,0.86,4.0
7562,1,0.91,0.17
7563,0,1.39,9.68
7564,1,5.99,49.33
7565,1,0.34,0.0
7566,0,0.54,1.72
7567,1,1.86,8.11
7568,0,2.94,26.82
7569,0,11.03,106.96
7570,1,6.15,50.38
7571,1,0.78,2.83
7572,1,3.76,34.96
7573,1,2.63,20.25
7574,0,2.03,15.62
7575,0,7.17,67.94
7576,1,3.34,23.47
7577,0,0.44,0.28
7578,0,0.54,2.61
7579,1,8.02,73.7
7580,0,0.25,0.18
7581,0,0.45,0.83
7582,1,3.91,29.83
7583,0,0.76,3.25
7584,1,5.44,49.46
7585,0,1.61,10.25
7586,1,2.97,18.77
7587,0,0.41,0.0
7588,1,0.6,0.0
7589,1,4.5,40.0
7590,1,0.83,0.0
7591,1,3.31,27.33
7592,1,2.74,18.41
7593,1,3.04,20.39
7594,0,1.07,8.36
7595,0,4.23,37.95
7596,1,2.4,13.0
7597,0,0.49,1.32
7598,0,0.17,0.0
7599,0,1.26,8.56
7600,0,2.81,25.45
