userid,os,platform,converted
9199,android,phone,0
9200,ios,phone,0
9201,android,tablet,0
9202,android,tablet,0
9203,android,tablet,1
9204,android,tablet,0
9205,ios,phone,0
9206,android,tablet,0
9207,ios,phone,0
9208,ios,phone,0
9209,android,tablet,0
9210,android,tablet,0
9211,ios,tablet,0
9212,android,tablet,0
9213,ios,tablet,0
9214,ios,phone,0
9215,android,tablet,0
9216,android,tablet,0
9217,android,tablet,1
9218,android,tablet,0
9219,ios,phone,0
9220,ios,phone,0
9221,android,tablet,0
9222,android,tablet,0
9223,ios,phone,0
9224,android,tablet,0
9225,android,tablet,0
9226,android,tablet,0
9227,android,tablet,0
9228,android,phone,0
9229,android,tablet,1
9230,android,tablet,0
9231,ios,phone,0
9232,android,tablet,0
9233,ios,tablet,0
9234,android,tablet,0
9235,android,tablet,0
9236,ios,tablet,0
9237,android,tablet,0
9238,android,tablet,0
9239,android,tablet,0
9240,ios,tablet,0
9241,ios,phone,0
9242,ios,tablet,1
9243,ios,phone,0
9244,ios,tablet,0
9245,android,tablet,0
9246,android,tablet,0
9247,android,tablet,0
9248,android,tablet,0
9249,android,tablet,0
9250,android,tablet,0
9251,android,tablet,0
9252,android,tablet,0
9253,android,tablet,0
9254,ios,phone,0
9255,ios,phone,0
9256,android,tablet,0
9257,ios,phone,0
9258,android,tablet,0
9259,ios,phone,0
9260,ios,tablet,0
9261,android,phone,0
9262,android,tablet,1
9263,ios,phone,0
9264,ios,phone,0
9265,android,tablet,0
9266,android,phone,0
9267,android,phone,0
9268,ios,phone,0
9269,android,tablet,0
9270,ios,phone,0
9271,android,tablet,0
9272,android,tablet,0
9273,android,tablet,0
9274,android,tablet,0
9275,ios,tablet,0
9276,android,tablet,0
9277,android,phone,0
9278,android,tablet,1
9279,android,tablet,0
9280,android,phone,0
9281,android,tablet,0
9282,android,tablet,0
9283,android,tablet,0
9284,ios,tablet,0
9285,android,phone,0
9286,ios,phone,0
9287,android,tablet,0
9288,android,tablet,0
9289,android,tablet,0
9290,android,tablet,0
9291,ios,phone,0
9292,ios,phone,0
9293,ios,tablet,0
9294,ios,phone,0
9295,android,phone,0
9296,android,tablet,1
9297,android,tablet,0
9298,ios,phone,0
9299,ios,phone,0
9300,android,tablet,0
9301,android,tablet,0
9302,android,tablet,0
9303,android,tablet,0
9304,android,tablet,0
9305,android,tablet,0
9306,android,tablet,0
9307,android,tablet,0
9308,android,tablet,0
9309,ios,tablet,0
9310,android,tablet,0
9311,android,tablet,1
9312,android,tablet,0
9313,ios,phone,0
9314,android,tablet,0
9315,android,tablet,0
9316,ios,phone,0
9317,android,tablet,0
9318,android,tablet,0
9319,android,tablet,0
9320,android,tablet,0
9321,ios,tablet,0
9322,ios,phone,0
9323,android,tablet,0
9324,android,tablet,0
9325,ios,phone,0
9326,ios,tablet,0
9327,android,tablet,0
9328,android,phone,0
9329,android,tablet,0
9330,ios,phone,0
9331,android,tablet,0
9332,android,tablet,0
9333,ios,tablet,0
9334,ios,phone,0
9335,ios,tablet,0
9336,android,tablet,0
9337,android,tablet,1
9338,android,phone,0
9339,android,tablet,0
9340,android,tablet,0
9341,ios,phone,0
9342,android,tablet,0
9343,android,tablet,0
9344,android,tablet,0
9345,ios,tablet,0
9346,android,phone,0
9347,android,tablet,0
9348,ios,phone,0
9349,android,tablet,0
9350,android,tablet,0
9351,ios,phone,0
9352,android,tablet,0
9353,android,tablet,0
9354,android,tablet,0
9355,android,tablet,0
9356,android,tablet,0
9357,android,tablet,0
9358,android,tablet,0
9359,ios,phone,0
9360,ios,phone,0
9361,android,tablet,0
9362,android,tablet,0
9363,android,phone,0
9364,android,tablet,0
9365,android,tablet,0
9366,ios,phone,0
9367,android,tablet,0
9368,android,tablet,0
9369,android,tablet,0
9370,ios,tablet,0
9371,ios,phone,0
9372,android,phone,0
9373,android,phone,0
9374,android,tablet,0
9375,android,tablet,0
9376,ios,tablet,0
9377,android,tablet,0
9378,ios,phone,0
9379,android,tablet,0
9380,android,phone,0
9381,ios,tablet,0
9382,android,tablet,0
9383,android,tablet,1
9384,android,tablet,0
9385,ios,tablet,0
9386,ios,phone,0
9387,android,tablet,0
9388,ios,tablet,1
9389,ios,phone,0
9390,android,tablet,0
9391,android,tablet,0
9392,android,tablet,0
9393,android,tablet,0
9394,android,phone,0
9395,ios,phone,0
9396,android,tablet,0
9397,android,phone,1
9398,android,tablet,0
9399,ios,phone,0
9400,android,tablet,1
9401,ios,phone,0
9402,android,tablet,0
9403,android,phone,0
9404,android,tablet,0
9405,android,tablet,0
9406,android,tablet,0
9407,android,tablet,0
9408,android,tablet,0
9409,ios,phone,0
9410,android,phone,0
9411,android,tablet,0
9412,android,tablet,1
9413,android,tablet,0
9414,ios,phone,0
9415,android,tablet,0
9416,android,phone,0
9417,android,tablet,0
9418,android,phone,0
9419,ios,phone,0
9420,android,tablet,0
9421,android,tablet,0
9422,android,tablet,0
9423,ios,phone,0
9424,android,tablet,0
9425,android,tablet,0
9426,android,tablet,0
9427,android,tablet,0
9428,ios,phone,0
9429,android,phone,0
9430,android,tablet,0
9431,android,tablet,0
9432,ios,phone,0
9433,android,tablet,0
9434,android,phone,0
9435,ios,phone,1
9436,android,tablet,0
9437,android,tablet,0
9438,ios,phone,0
9439,ios,phone,0
9440,android,tablet,0
9441,android,tablet,0
9442,android,phone,0
9443,android,tablet,0
9444,android,tablet,0
9445,android,tablet,0
9446,android,tablet,1
9447,android,tablet,1
9448,ios,phone,0
9449,android,tablet,0
9450,ios,phone,0
9451,android,phone,0
9452,android,tablet,0
9453,android,tablet,0
9454,android,phone,0
9455,ios,phone,0
9456,android,tablet,0
9457,android,phone,0
9458,ios,phone,0
9459,ios,tablet,1
9460,android,tablet,0
9461,ios,tablet,0
9462,ios,tablet,0
9463,android,tablet,0
9464,android,phone,0
9465,ios,phone,0
9466,ios,phone,0
9467,android,tablet,0
9468,ios,tablet,0
9469,android,tablet,0
9470,android,tablet,0
9471,ios,phone,0
9472,android,phone,0
9473,ios,phone,0
9474,ios,phone,0
9475,android,tablet,0
9476,android,tablet,0
9477,android,tablet,0
9478,android,tablet,0
9479,android,phone,0
9480,ios,tablet,0
9481,ios,phone,0
9482,ios,tablet,0
9483,android,tablet,0
9484,android,phone,0
9485,ios,tablet,0
9486,android,tablet,0
9487,android,phone,0
9488,ios,phone,0
9489,android,tablet,0
9490,android,tablet,0
9491,ios,phone,0
9492,ios,tablet,0
9493,android,tablet,0
9494,android,tablet,0
9495,android,tablet,0
9496,ios,phone,0
9497,android,tablet,0
9498,android,tablet,1
9499,ios,phone,0
9500,android,tablet,0
9501,ios,phone,0
9502,android,phone,0
9503,android,phone,0
9504,android,tablet,1
9505,android,tablet,0
9506,android,tablet,0
9507,android,phone,0
9508,android,tablet,0
9509,android,tablet,1
9510,android,tablet,0
9511,android,tablet,1
9512,ios,phone,0
9513,android,phone,0
9514,android,tablet,0
9515,android,tablet,0
9516,android,phone,0
9517,ios,phone,0
9518,android,tablet,0
9519,android,tablet,0
9520,android,tablet,0
9521,ios,phone,0
9522,android,tablet,0
9523,android,tablet,0
9524,android,phone,0
9525,ios,tablet,0
9526,ios,phone,0
9527,ios,tablet,0
9528,android,tablet,0
9529,ios,phone,0
9530,android,tablet,0
9531,android,tablet,0
9532,android,tablet,0
9533,android,tablet,0
9534,ios,phone,0
9535,android,tablet,0
9536,android,tablet,0
9537,android,tablet,0
9538,android,tablet,0
9539,ios,tablet,0
9540,android,tablet,0
9541,android,tablet,0
9542,android,phone,0
9543,android,tablet,1
9544,android,tablet,0
9545,ios,phone,0
9546,ios,phone,0
9547,ios,phone,0
9548,android,tablet,1
9549,android,tablet,0
9550,android,phone,0
9551,ios,tablet,0
9552,ios,phone,0
9553,ios,tablet,0
9554,ios,tablet,0
9555,ios,phone,0
9556,android,phone,0
9557,ios,phone,0
9558,android,tablet,0
9559,ios,tablet,0
9560,android,tablet,0
9561,android,tablet,0
9562,android,tablet,0
9563,android,tablet,0
9564,android,tablet,0
9565,android,tablet,0
9566,ios,tablet,0
9567,ios,tablet,0
9568,ios,phone,0
9569,ios,phone,0
9570,android,tablet,0
9571,android,tablet,0
9572,android,phone,0
9573,android,tablet,1
9574,android,phone,0
9575,ios,phone,0
9576,android,tablet,0
9577,ios,phone,0
9578,ios,tablet,0
9579,android,tablet,0
9580,android,phone,0
9581,android,tablet,0
9582,ios,phone,0
9583,ios,phone,0
9584,android,tablet,0
9585,ios,phone,0
9586,android,tablet,0
9587,ios,tablet,0
9588,ios,phone,0
9589,android,tablet,0
9590,android,tablet,0
9591,android,tablet,0
9592,ios,phone,0
9593,android,tablet,0
9594,android,tablet,0
9595,ios,phone,0
9596,ios,phone,0
9597,android,tablet,0
9598,android,phone,0
9599,android,phone,0
9600,ios,phone,0
9601,ios,phone,0
9602,android,tablet,0
9603,android,phone,0
9604,android,tablet,0
9605,ios,phone,0
9606,android,tablet,0
9607,android,tablet,0
9608,android,phone,0
9609,android,tablet,0
9610,android,phone,0
9611,android,tablet,1
9612,android,tablet,0
9613,ios,tablet,1
9614,android,tablet,0
9615,android,tablet,0
9616,android,tablet,0
9617,android,tablet,0
9618,android,tablet,0
9619,android,tablet,0
9620,android,phone,0
9621,android,tablet,0
9622,android,tablet,1
9623,ios,tablet,0
9624,android,tablet,0
9625,android,tablet,0
9626,android,phone,0
9627,android,tablet,0
9628,android,tablet,0
9629,ios,phone,0
9630,android,tablet,1
9631,ios,phone,0
9632,android,phone,0
9633,android,tablet,0
9634,ios,phone,0
9635,ios,phone,0
9636,android,phone,0
9637,ios,phone,0
9638,android,phone,0
9639,ios,phone,0
9640,android,tablet,0
9641,android,tablet,0
9642,android,tablet,0
9643,android,tablet,0
9644,android,tablet,0
9645,android,phone,0
9646,android,tablet,0
9647,android,tablet,0
9648,android,phone,0
9649,android,tablet,1
9650,android,tablet,1
9651,ios,phone,0
9652,android,tablet,0
9653,android,tablet,0
9654,android,phone,0
9655,ios,tablet,1
9656,android,tablet,0
9657,android,phone,0
9658,android,tablet,0
9659,android,tablet,0
9660,android,tablet,0
9661,android,tablet,0
9662,ios,phone,0
9663,android,phone,0
9664,android,tablet,0
9665,android,tablet,0
9666,android,tablet,0
9667,android,tablet,0
9668,ios,phone,0
9669,android,tablet,0
9670,ios,tablet,0
9671,android,phone,0
9672,ios,tablet,0
9673,android,tablet,0
9674,android,tablet,0
9675,android,tablet,0
9676,ios,tablet,0
9677,android,tablet,0
9678,android,tablet,0
9679,android,tablet,0
9680,android,phone,0
9681,android,tablet,0
9682,android,tablet,0
9683,android,tablet,1
9684,android,tablet,0
9685,ios,phone,0
9686,android,tablet,0
9687,android,tablet,0
9688,android,phone,0
9689,android,tablet,1
9690,android,tablet,0
9691,android,tablet,0
9692,android,phone,0
9693,android,phone,0
9694,ios,tablet,0
9695,android,tablet,0
9696,android,phone,0
9697,android,tablet,0
9698,android,phone,0
9699,android,tablet,0
9700,android,tablet,1
9701,android,tablet,0
9702,ios,phone,0
9703,android,phone,1
9704,android,phone,0
9705,android,tablet,0
9706,android,phone,0
9707,android,tablet,0
9708,ios,phone,0
9709,android,tablet,0
9710,android,tablet,0
9711,android,tablet,0
9712,android,phone,0
9713,android,tablet,0
9714,android,tablet,0
9715,android,tablet,0
9716,android,tablet,0
9717,ios,phone,0
9718,ios,phone,0
9719,android,phone,0
9720,ios,phone,0
9721,android,phone,0
9722,android,phone,0
9723,android,tablet,0
9724,android,tablet,0
9725,android,phone,0
9726,android,tablet,0
9727,android,tablet,0
9728,android,tablet,0
9729,ios,phone,0
9730,android,tablet,0
9731,ios,phone,0
9732,ios,phone,0
9733,ios,tablet,0
9734,ios,phone,1
9735,ios,phone,0
9736,ios,tablet,0
9737,android,phone,0
9738,android,tablet,0
9739,android,tablet,0
9740,ios,phone,0
9741,android,phone,0
9742,ios,phone,0
9743,android,phone,0
9744,ios,phone,0
9745,android,tablet,0
9746,ios,phone,0
9747,android,tablet,0
9748,ios,phone,0
9749,android,tablet,0
9750,android,tablet,0
9751,ios,phone,0
9752,ios,phone,0
9753,ios,phone,0
9754,ios,tablet,0
9755,ios,phone,1
9756,ios,tablet,0
9757,ios,tablet,0
9758,android,tablet,0
9759,ios,phone,0
9760,android,tablet,0
9761,android,tablet,0
9762,ios,phone,0
9763,ios,phone,0
9764,ios,phone,0
9765,ios,phone,0
9766,android,tablet,0
9767,android,tablet,0
9768,android,tablet,0
9769,android,tablet,0
9770,android,tablet,0
9771,ios,phone,0
9772,android,phone,0
9773,android,tablet,0
9774,android,phone,0
9775,android,tablet,1
9776,android,tablet,1
9777,android,tablet,0
9778,ios,phone,0
9779,android,tablet,0
9780,android,tablet,0
9781,android,tablet,0
9782,ios,tablet,0
9783,android,tablet,0
9784,android,tablet,0
9785,android,tablet,0
9786,ios,phone,0
9787,android,tablet,0
9788,ios,phone,0
9789,android,tablet,0
9790,android,tablet,0
9791,ios,tablet,0
9792,android,tablet,0
9793,ios,tablet,0
9794,ios,phone,0
9795,ios,tablet,0
9796,android,phone,1
9797,android,tablet,0
9798,android,tablet,0
9799,android,tablet,0
9800,android,tablet,0
9801,android,phone,0
9802,android,tablet,0
9803,ios,phone,0
9804,ios,tablet,0
9805,ios,phone,0
9806,android,phone,0
9807,android,tablet,0
9808,android,tablet,0
9809,android,phone,0
9810,ios,phone,0
9811,android,tablet,0
9812,android,tablet,0
9813,android,tablet,0
9814,ios,phone,0
9815,ios,phone,1
9816,android,phone,1
9817,ios,phone,0
9818,android,tablet,0
9819,android,tablet,0
9820,android,phone,0
9821,android,phone,0
9822,android,tablet,0
9823,android,tablet,0
9824,android,tablet,0
9825,android,tablet,0
9826,android,tablet,0
9827,ios,tablet,0
9828,ios,phone,0
9829,android,tablet,0
9830,android,tablet,0
9831,ios,phone,0
9832,android,tablet,0
9833,ios,phone,0
9834,ios,phone,0
9835,ios,phone,0
9836,ios,phone,0
9837,android,tablet,0
9838,android,tablet,0
9839,android,tablet,0
9840,ios,tablet,0
9841,android,tablet,0
9842,android,tablet,0
9843,ios,tablet,0
9844,android,tablet,0
9845,ios,phone,0
9846,android,tablet,1
9847,android,tablet,0
9848,android,tablet,0
9849,ios,phone,0
9850,ios,tablet,0
9851,android,tablet,0
9852,android,tablet,0
9853,android,tablet,0
9854,ios,tablet,0
9855,android,tablet,0
9856,android,tablet,1
9857,android,phone,0
9858,android,tablet,0
9859,ios,tablet,0
9860,ios,phone,0
9861,android,tablet,0
9862,ios,phone,0
9863,android,tablet,0
9864,android,tablet,0
9865,ios,phone,0
9866,android,phone,0
9867,ios,tablet,0
9868,android,phone,0
9869,android,tablet,0
9870,android,tablet,0
9871,android,tablet,0
9872,android,tablet,0
9873,android,tablet,0
9874,ios,phone,0
9875,ios,phone,0
9876,android,tablet,0
9877,android,tablet,0
9878,android,phone,0
9879,android,tablet,0
9880,android,tablet,0
9881,ios,phone,0
9882,ios,tablet,0
9883,android,tablet,0
9884,android,tablet,1
9885,android,tablet,0
9886,ios,phone,0
9887,android,tablet,0
9888,android,tablet,0
9889,android,phone,0
9890,android,tablet,0
9891,android,tablet,0
9892,ios,phone,0
9893,android,tablet,0
9894,ios,phone,0
9895,android,tablet,0
9896,android,phone,0
9897,ios,phone,0
9898,ios,tablet,0
9899,android,tablet,0
9900,android,tablet,0
9901,ios,tablet,0
9902,android,tablet,0
9903,android,tablet,0
9904,android,tablet,0
9905,android,tablet,0
9906,android,phone,0
9907,android,tablet,0
9908,ios,phone,0
9909,ios,tablet,0
9910,android,tablet,0
9911,android,tablet,0
9912,android,phone,0
9913,android,tablet,0
9914,android,phone,0
9915,ios,tablet,0
9916,android,tablet,0
9917,android,tablet,0
9918,android,phone,0
9919,android,tablet,0
9920,android,tablet,0
9921,android,phone,0
9922,android,tablet,0
9923,ios,tablet,0
9924,android,tablet,0
9925,android,tablet,0
9926,ios,tablet,0
9927,android,phone,0
9928,android,phone,0
9929,ios,phone,0
9930,ios,phone,0
9931,android,tablet,1
9932,ios,phone,0
9933,ios,phone,0
9934,android,tablet,0
9935,android,phone,0
9936,ios,phone,0
9937,android,tablet,0
9938,ios,phone,1
9939,ios,phone,0
9940,android,tablet,0
9941,android,phone,0
9942,android,tablet,0
9943,android,tablet,0
9944,android,tablet,0
9945,android,tablet,0
9946,ios,phone,0
9947,android,tablet,0
9948,android,tablet,0
9949,android,tablet,0
9950,android,tablet,0
9951,android,tablet,0
9952,android,tablet,0
9953,android,tablet,1
9954,android,phone,0
9955,ios,phone,0
9956,ios,tablet,0
9957,ios,phone,0
9958,android,tablet,0
9959,ios,phone,0
9960,android,phone,0
9961,ios,phone,0
9962,ios,phone,0
9963,android,tablet,0
9964,android,tablet,0
9965,android,phone,0
9966,ios,phone,0
9967,android,phone,0
9968,android,tablet,0
9969,ios,tablet,0
9970,android,tablet,0
9971,android,tablet,0
9972,android,tablet,0
9973,android,tablet,0
9974,android,tablet,0
9975,ios,tablet,1
9976,android,tablet,0
9977,ios,phone,0
9978,android,tablet,0
9979,android,tablet,0
9980,android,tablet,0
9981,android,phone,0
9982,android,phone,0
9983,android,tablet,0
9984,android,tablet,0
9985,android,tablet,0
9986,android,phone,0
9987,android,phone,0
9988,android,tablet,0
9989,android,tablet,0
9990,android,tablet,0
9991,android,tablet,0
9992,android,tablet,0
9993,android,phone,0
9994,ios,phone,0
9995,android,tablet,0
9996,android,phone,0
9997,android,tablet,0
9998,ios,phone,0
9999,android,tablet,0
10000,ios,phone,0
10001,android,phone,0
10002,ios,tablet,0
10003,android,tablet,0
10004,android,phone,0
10005,ios,phone,0
10006,android,tablet,0
10007,android,phone,0
10008,android,tablet,0
10009,ios,phone,0
10010,ios,tablet,0
10011,ios,phone,0
10012,android,tablet,0
10013,android,tablet,0
10014,android,tablet,1
10015,android,phone,0
10016,android,tablet,0
10017,android,phone,0
10018,android,tablet,0
10019,android,tablet,0
10020,android,tablet,0
10021,android,tablet,0
10022,android,phone,0
10023,android,tablet,0
10024,ios,phone,0
10025,android,phone,1
10026,android,tablet,0
10027,android,tablet,0
10028,android,tablet,0
10029,android,tablet,0
